MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368611000,2023-06-30T10:39:13,29.29540,-94.85735,0.0,360.0,511.0,NEPTUNE,,WDG5258,90,5,32,7,,70,A
366874110,2023-06-30T10:37:22,29.31230,-94.80424,0.0,271.7,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367170010,2023-06-30T10:37:35,29.06208,-95.21637,4.7,202.9,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
367170010,2023-06-30T10:38:55,29.06042,-95.21718,4.9,200.8,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
338253000,2023-06-30T10:39:35,29.29502,-94.85794,0.0,360.0,511.0,RMS TRITON,,WDG5261,60,5,30,7,,60,A
367053160,2023-06-30T10:38:05,29.27744,-94.85465,0.0,228.1,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
367751160,2023-06-30T10:40:10,29.31310,-94.80979,0.0,287.0,189.0,CHARLIE C,,WDI9685,31,5,,,,57,A
368146810,2023-06-30T10:40:04,29.25753,-94.99775,0.8,38.7,37.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
368926309,2023-06-30T10:39:57,29.31270,-94.81782,0.0,290.8,511.0,R/V MANTA,,WZ 2603,0,5,30,12,1.5,0,A
366874110,2023-06-30T10:39:42,29.31234,-94.80427,0.0,275.2,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
368052580,2023-06-30T10:23:37,29.30653,-94.82493,0.0,349.4,205.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
367573410,2023-06-30T10:40:28,29.20396,-95.05108,5.3,59.5,58.0,CHAMPION,,WDG8040,31,0,26,,,57,A
367016010,2023-06-30T10:40:34,29.31200,-94.80336,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
316031199,2023-06-30T10:40:35,29.29428,-94.96900,0.0,62.0,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
338168501,2023-06-30T10:40:15,29.29413,-94.85714,0.0,252.8,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
367057260,2023-06-30T10:40:48,29.06440,-95.21510,7.2,23.0,25.0,MARTIN J PELLEGRIN,IMO8891481,WDC6505,31,12,18,7,,31,A
368148180,2023-06-30T10:39:34,29.30767,-94.82133,0.0,159.1,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,57,A
366874110,2023-06-30T10:40:53,29.31230,-94.80423,0.0,277.8,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
366845050,2023-06-30T10:24:40,29.31221,-94.80252,0.0,255.9,511.0,ERIN T,,WDII,60,0,29,7,,40,A
338407582,2023-06-30T10:41:05,29.28170,-94.83862,6.9,140.3,31.0,A-TEAM,IMO0000000,,37,,19,6,,,B
366845060,2023-06-30T10:38:23,29.31227,-94.80236,0.0,280.8,511.0,ASHTON T,,WDIJ,90,5,28,7,,60,A
367157150,2023-06-30T10:40:53,29.29397,-94.85768,0.0,245.9,511.0,RMS CITATION,IMO8033584,WDG5250,90,5,50,12,3.4,25,A
245261000,2023-06-30T10:41:08,29.30737,-94.82267,0.0,206.4,212.0,SPUIGRACHT,IMO9202534,PBBB,70,5,173,25,10.6,70,A
368146810,2023-06-30T10:25:34,29.25675,-94.99838,0.2,80.5,32.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
316031199,2023-06-30T10:25:35,29.29427,-94.96900,0.0,62.0,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
367629590,2023-06-30T10:41:04,29.31188,-94.82426,0.0,259.4,247.0,CAPT WAYNE TAYLOR,,WDH5608,31,5,17,6,,57,A
367016010,2023-06-30T10:41:45,29.31199,-94.80335,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
366687000,2023-06-30T10:41:56,29.29493,-94.85796,0.0,360.0,511.0,RMS ORION,,WDG5247,60,5,29,7,,60,A
366845060,2023-06-30T10:41:26,29.31230,-94.80235,0.0,278.5,511.0,ASHTON T,,WDIJ,90,5,28,7,,60,A
338168501,2023-06-30T10:41:25,29.29421,-94.85712,0.0,244.4,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368148180,2023-06-30T10:40:43,29.30765,-94.82132,0.0,159.1,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,57,A
366874110,2023-06-30T10:42:02,29.31228,-94.80427,0.0,276.1,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367170010,2023-06-30T10:26:35,29.07548,-95.20982,4.7,200.5,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
367053160,2023-06-30T10:41:01,29.27743,-94.85465,0.0,228.0,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
367170010,2023-06-30T10:41:45,29.05697,-95.21880,4.8,201.7,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
368199740,2023-06-30T10:26:16,29.29858,-94.84438,0.0,360.0,511.0,MARGARET K,IMO0691907,WDM3709,31,5,0,0,0.0,31,A
367629590,2023-06-30T10:26:03,29.31188,-94.82427,0.0,92.7,247.0,CAPT WAYNE TAYLOR,,WDH5608,31,5,17,6,,57,A
368611000,2023-06-30T10:42:14,29.29541,-94.85737,0.0,360.0,511.0,NEPTUNE,,WDG5258,90,5,32,7,,70,A
367530790,2023-06-30T10:41:39,29.28447,-94.85681,0.0,68.5,511.0,DR DARK,,WDG3896,37,,20,,,,B
367057260,2023-06-30T10:41:58,29.06657,-95.21403,7.1,24.0,26.0,MARTIN J PELLEGRIN,IMO8891481,WDC6505,31,12,18,7,,31,A
368146810,2023-06-30T10:42:24,29.25802,-94.99728,1.2,36.7,37.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
367690010,2023-06-30T10:42:04,29.27372,-94.98186,0.2,326.4,53.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
367157150,2023-06-30T10:25:53,29.29397,-94.85767,0.0,245.9,511.0,RMS CITATION,IMO8033584,WDG5250,90,5,50,12,3.4,25,A
338407582,2023-06-30T10:42:08,29.28195,-94.83874,1.8,146.2,30.0,A-TEAM,IMO0000000,,37,,19,6,,,B
367057260,2023-06-30T10:26:48,29.03942,-95.22683,6.9,18.8,20.0,MARTIN J PELLEGRIN,IMO8891481,WDC6505,31,12,18,7,,31,A
367170010,2023-06-30T10:40:35,29.05837,-95.21810,4.6,202.0,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
366845050,2023-06-30T10:42:31,29.31223,-94.80255,0.0,265.6,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367573410,2023-06-30T10:42:46,29.20570,-95.04781,5.2,62.1,61.0,CHAMPION,,WDG8040,31,0,26,,,57,A
367751160,2023-06-30T10:43:05,29.31310,-94.80979,0.0,177.0,190.0,CHARLIE C,,WDI9685,31,5,,,,57,A
368199740,2023-06-30T10:41:16,29.29859,-94.84438,0.0,360.0,511.0,MARGARET K,IMO0691907,WDM3709,31,5,0,0,0.0,31,A
366884150,2023-06-30T10:42:41,29.30527,-94.81895,0.0,63.4,186.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
368052580,2023-06-30T10:41:08,29.30653,-94.82492,0.0,349.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
368052580,2023-06-30T10:43:27,29.30654,-94.82492,0.0,349.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
368119840,2023-06-30T10:42:30,29.28353,-94.85721,0.0,340.7,64.0,WRAPPED UP,IMO0000000,,37,,0,0,,,B
367032830,2023-06-30T10:40:49,29.31241,-94.80471,0.0,274.2,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
366812000,2023-06-30T10:39:37,29.29490,-94.85789,0.1,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
366884150,2023-06-30T10:43:43,29.30527,-94.81893,0.0,218.5,186.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
366884150,2023-06-30T10:41:32,29.30527,-94.81893,0.0,313.6,186.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
338245332,2023-06-30T10:43:35,29.28346,-94.85556,0.0,360.0,511.0,RUBAIYAT,IMO0000000,,37,,12,4,,,B
338168501,2023-06-30T10:42:55,29.29421,-94.85709,0.0,245.1,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
366812000,2023-06-30T10:43:17,29.29492,-94.85790,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
368146810,2023-06-30T10:43:33,29.25839,-94.99693,1.6,38.5,37.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
338407582,2023-06-30T10:43:24,29.28190,-94.83874,1.2,145.7,30.0,A-TEAM,IMO0000000,,37,,19,6,,,B
368052580,2023-06-30T10:28:16,29.30654,-94.82494,0.0,349.4,205.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
245261000,2023-06-30T10:44:08,29.30736,-94.82266,0.0,206.4,212.0,SPUIGRACHT,IMO9202534,PBBB,70,5,173,25,10.6,70,A
338407582,2023-06-30T10:28:08,29.28207,-94.83908,2.0,123.2,30.0,A-TEAM,IMO0000000,,37,,19,6,,,B
367690010,2023-06-30T10:44:23,29.27380,-94.98191,0.1,325.9,57.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
367573410,2023-06-30T10:43:58,29.20655,-95.04609,5.2,61.5,60.0,CHAMPION,,WDG8040,31,0,26,,,57,A
366845050,2023-06-30T10:43:41,29.31222,-94.80256,0.0,258.1,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367016010,2023-06-30T10:43:56,29.31200,-94.80335,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
338366531,2023-06-30T10:44:16,29.28165,-94.83489,0.0,360.0,511.0,JUST LIKE HEAVEN,IMO0000000,,37,,4,3,,,B
367170010,2023-06-30T10:44:14,29.05383,-95.22035,4.9,203.3,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
367032830,2023-06-30T10:43:55,29.31233,-94.80468,0.0,275.1,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
367629590,2023-06-30T10:44:02,29.31188,-94.82427,0.0,248.9,247.0,CAPT WAYNE TAYLOR,,WDH5608,31,5,17,6,,57,A
368148180,2023-06-30T10:41:54,29.30765,-94.82131,0.0,159.1,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,57,A
368148180,2023-06-30T10:44:14,29.30765,-94.82130,0.0,159.1,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,57,A
366812000,2023-06-30T10:44:28,29.29492,-94.85790,0.1,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
338253000,2023-06-30T10:42:35,29.29504,-94.85796,0.0,360.0,511.0,RMS TRITON,,WDG5261,60,5,30,7,,60,A
338744000,2023-06-30T10:44:18,29.29498,-94.85722,0.0,360.0,511.0,HERCULES,,WDG5248,90,5,32,7,,70,A
366874110,2023-06-30T10:44:13,29.31233,-94.80420,0.0,279.5,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
368926309,2023-06-30T10:43:02,29.31270,-94.81781,0.0,288.7,511.0,R/V MANTA,,WZ 2603,0,5,30,12,1.5,0,A
366845050,2023-06-30T10:44:50,29.31227,-94.80258,0.0,263.8,511.0,ERIN T,,WDII,60,0,29,7,,40,A
368146810,2023-06-30T10:44:43,29.25888,-94.99651,2.0,39.2,37.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
367690010,2023-06-30T10:43:13,29.27376,-94.98189,0.2,327.2,55.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
338168501,2023-06-30T10:44:04,29.29419,-94.85710,0.0,244.5,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368611000,2023-06-30T10:45:15,29.29540,-94.85736,0.0,360.0,511.0,NEPTUNE,,WDG5258,90,5,32,7,,70,A
367053160,2023-06-30T10:29:01,29.27743,-94.85467,0.0,233.8,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
367016010,2023-06-30T10:45:06,29.31199,-94.80334,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
366874110,2023-06-30T10:43:12,29.31231,-94.80424,0.0,278.8,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367530790,2023-06-30T10:29:31,29.28446,-94.85681,0.0,74.1,511.0,DR DARK,,WDG3896,37,,20,,,,B
338468415,2023-06-30T10:44:52,29.28009,-94.87594,0.0,360.0,511.0,GOOD NEWS,IMO0000000,,37,,17,6,,,B
367771000,2023-06-30T10:45:35,29.30842,-94.80835,0.0,127.3,92.0,INNOVATION,IMO9542594,WDF4831,31,5,41,12,5.8,57,A
367170010,2023-06-30T10:45:25,29.05245,-95.22103,4.7,202.8,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
338245332,2023-06-30T10:46:35,29.28346,-94.85557,0.0,360.0,511.0,RUBAIYAT,IMO0000000,,37,,12,4,,,B
366845050,2023-06-30T10:46:01,29.31230,-94.80261,0.0,260.5,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367016010,2023-06-30T10:29:45,29.31199,-94.80335,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
368146810,2023-06-30T10:45:53,29.25943,-94.99601,2.3,38.3,37.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
338168501,2023-06-30T10:45:14,29.29420,-94.85710,0.0,237.7,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368926309,2023-06-30T10:45:59,29.31270,-94.81783,0.0,283.3,511.0,R/V MANTA,,WZ 2603,0,5,30,12,1.5,0,A
366884150,2023-06-30T10:44:52,29.30527,-94.81893,0.0,191.5,186.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
367032830,2023-06-30T10:46:45,29.31232,-94.80470,0.0,278.8,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
338253000,2023-06-30T10:45:34,29.29503,-94.85795,0.0,360.0,511.0,RMS TRITON,,WDG5261,60,5,30,7,,60,A
368146810,2023-06-30T10:47:03,29.26006,-94.99544,2.6,38.6,38.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
338407582,2023-06-30T10:46:33,29.28247,-94.83905,4.4,145.7,30.0,A-TEAM,IMO0000000,,37,,19,6,,,B
368052580,2023-06-30T10:46:48,29.30655,-94.82492,0.0,349.4,207.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
367016010,2023-06-30T10:47:25,29.31201,-94.80334,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
367170010,2023-06-30T10:30:15,29.07097,-95.21188,4.8,202.0,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
367573410,2023-06-30T10:46:17,29.20820,-95.04281,5.0,61.7,59.0,CHAMPION,,WDG8040,31,0,26,,,57,A
366884150,2023-06-30T10:30:02,29.30527,-94.81893,0.0,246.7,187.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
316031199,2023-06-30T10:46:34,29.29429,-94.96900,0.0,62.0,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
367751160,2023-06-30T10:46:05,29.31310,-94.80979,0.0,319.7,190.0,CHARLIE C,,WDI9685,31,5,,,,57,A
367573410,2023-06-30T10:30:36,29.19647,-95.06536,5.7,59.0,60.0,CHAMPION,,WDG8040,31,0,26,,,57,A
366845060,2023-06-30T10:44:28,29.31226,-94.80233,0.0,288.5,511.0,ASHTON T,,WDIJ,90,5,28,7,,60,A
366884150,2023-06-30T10:46:02,29.30527,-94.81893,0.0,287.6,187.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
338407582,2023-06-30T10:30:19,29.28231,-94.83885,2.0,123.2,30.0,A-TEAM,IMO0000000,,37,,19,6,,,B
367530790,2023-06-30T10:47:35,29.28448,-94.85681,0.0,62.9,511.0,DR DARK,,WDG3896,37,,20,,,,B
367690010,2023-06-30T10:30:23,29.27347,-94.98161,0.1,149.7,42.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
367690010,2023-06-30T10:47:52,29.27366,-94.98181,0.3,143.5,51.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
368148180,2023-06-30T10:46:34,29.30770,-94.82133,0.0,159.1,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,57,A
366687000,2023-06-30T10:44:56,29.29492,-94.85796,0.0,360.0,511.0,RMS ORION,,WDG5247,60,5,29,7,,60,A
366884150,2023-06-30T10:48:13,29.30527,-94.81893,0.0,299.7,186.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
366884150,2023-06-30T10:47:03,29.30526,-94.81893,0.0,282.0,189.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
368146810,2023-06-30T10:48:14,29.26072,-94.99480,2.7,39.5,38.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
367170010,2023-06-30T10:47:06,29.05038,-95.22208,4.8,205.6,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
368052580,2023-06-30T10:45:47,29.30655,-94.82492,0.0,349.4,207.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
367032830,2023-06-30T10:49:45,29.31231,-94.80470,0.0,279.7,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
368199740,2023-06-30T10:47:16,29.29859,-94.84437,0.0,360.0,511.0,MARGARET K,IMO0691907,WDM3709,31,5,0,0,0.0,31,A
367690010,2023-06-30T10:45:32,29.27378,-94.98190,0.1,155.3,56.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
367751160,2023-06-30T10:31:08,29.31310,-94.80979,0.0,273.9,190.0,CHARLIE C,,WDI9685,31,5,,,,57,A
338744000,2023-06-30T10:47:16,29.29497,-94.85719,0.0,360.0,511.0,HERCULES,,WDG5248,90,5,32,7,,70,A
368119840,2023-06-30T10:48:30,29.28350,-94.85720,0.0,345.4,64.0,WRAPPED UP,IMO0000000,,37,,0,0,,,B
316031199,2023-06-30T10:49:33,29.29427,-94.96901,0.0,62.0,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
338168501,2023-06-30T10:30:55,29.29419,-94.85710,0.0,239.0,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368926309,2023-06-30T10:49:01,29.31271,-94.81782,0.0,262.3,511.0,R/V MANTA,,WZ 2603,0,5,30,12,1.5,0,A
366812000,2023-06-30T10:46:58,29.29490,-94.85789,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
367157150,2023-06-30T10:46:54,29.29395,-94.85768,0.0,245.9,511.0,RMS CITATION,IMO8033584,WDG5250,90,5,50,12,3.4,25,A
366845050,2023-06-30T10:49:21,29.31224,-94.80258,0.0,271.1,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367573410,2023-06-30T10:48:36,29.20986,-95.03971,5.0,56.0,56.0,CHAMPION,,WDG8040,31,0,26,,,57,A
366687000,2023-06-30T10:47:58,29.29493,-94.85798,0.0,360.0,511.0,RMS ORION,,WDG5247,60,5,29,7,,60,A
368052580,2023-06-30T10:49:08,29.30654,-94.82493,0.0,349.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
367057260,2023-06-30T10:48:58,29.07920,-95.20783,7.0,24.1,25.0,MARTIN J PELLEGRIN,IMO8891481,WDC6505,31,12,18,7,,31,A
367057260,2023-06-30T10:47:48,29.07715,-95.20888,7.2,22.1,26.0,MARTIN J PELLEGRIN,IMO8891481,WDC6505,31,12,18,7,,31,A
367057260,2023-06-30T10:46:37,29.07498,-95.20992,7.2,23.3,25.0,MARTIN J PELLEGRIN,IMO8891481,WDC6505,31,12,18,7,,31,A
316031199,2023-06-30T10:31:33,29.29428,-94.96901,0.0,62.0,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
368146810,2023-06-30T10:31:24,29.25706,-94.99834,0.3,349.5,37.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
338168501,2023-06-30T10:47:35,29.29424,-94.85711,0.0,239.4,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
367016010,2023-06-30T10:49:56,29.31202,-94.80335,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
338245332,2023-06-30T10:49:32,29.28346,-94.85557,0.0,360.0,511.0,RUBAIYAT,IMO0000000,,37,,12,4,,,B
367629590,2023-06-30T10:50:01,29.31188,-94.82427,0.1,161.1,247.0,CAPT WAYNE TAYLOR,,WDH5608,31,5,17,6,,57,A
368146810,2023-06-30T10:50:34,29.26214,-94.99348,2.8,35.8,35.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
367170010,2023-06-30T10:48:14,29.04898,-95.22278,4.8,201.2,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
367629590,2023-06-30T10:32:04,29.31187,-94.82427,0.1,253.9,248.0,CAPT WAYNE TAYLOR,,WDH5608,31,5,17,6,,57,A
366884150,2023-06-30T10:49:22,29.30527,-94.81893,0.0,271.7,186.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
366845050,2023-06-30T10:47:02,29.31222,-94.80257,0.0,265.1,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367751160,2023-06-30T10:49:04,29.31310,-94.80979,0.0,317.4,190.0,CHARLIE C,,WDI9685,31,5,,,,57,A
368146810,2023-06-30T10:49:24,29.26143,-94.99416,2.8,40.0,38.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
368052580,2023-06-30T10:50:17,29.30654,-94.82493,0.0,349.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
367530790,2023-06-30T10:32:31,29.28445,-94.85680,0.0,71.8,511.0,DR DARK,,WDG3896,37,,20,,,,B
367170010,2023-06-30T10:32:35,29.06812,-95.21330,4.8,205.0,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
366874110,2023-06-30T10:51:12,29.31231,-94.80427,0.0,286.8,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
366812000,2023-06-30T10:48:17,29.29489,-94.85789,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
338168501,2023-06-30T10:48:55,29.29425,-94.85714,0.0,241.1,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
338168501,2023-06-30T10:50:16,29.29420,-94.85710,0.0,233.4,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
338373465,2023-06-30T10:32:51,29.28413,-94.85754,0.0,36.0,75.0,LIONS DEN,IMO0000000,,37,,6,19,,,B
368199740,2023-06-30T10:50:16,29.29859,-94.84437,0.0,360.0,511.0,MARGARET K,IMO0691907,WDM3709,31,5,0,0,0.0,31,A
367053160,2023-06-30T10:49:59,29.27744,-94.85466,0.0,249.2,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
368148180,2023-06-30T10:48:54,29.30768,-94.82137,0.0,159.1,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,57,A
368148180,2023-06-30T10:51:04,29.30765,-94.82132,0.0,159.1,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,57,A
366812000,2023-06-30T10:49:28,29.29490,-94.85789,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
367771000,2023-06-30T10:51:34,29.30842,-94.80834,0.0,127.3,92.0,INNOVATION,IMO9542594,WDF4831,31,5,41,12,5.8,57,A
366874110,2023-06-30T10:50:02,29.31232,-94.80424,0.0,283.0,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367690010,2023-06-30T10:51:34,29.27344,-94.98160,0.2,134.7,41.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
338168501,2023-06-30T10:51:35,29.29421,-94.85711,0.0,233.9,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368611000,2023-06-30T10:48:13,29.29540,-94.85735,0.0,360.0,511.0,NEPTUNE,,WDG5258,90,5,32,7,,70,A
338407582,2023-06-30T10:50:38,29.28229,-94.83900,2.1,330.1,30.0,A-TEAM,IMO0000000,,37,,19,6,,,B
368926309,2023-06-30T10:51:59,29.31272,-94.81785,0.1,278.0,511.0,R/V MANTA,,WZ 2603,0,5,30,12,1.5,0,A
368052580,2023-06-30T10:51:27,29.30654,-94.82491,0.0,349.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
366845050,2023-06-30T10:48:10,29.31224,-94.80256,0.0,275.0,511.0,ERIN T,,WDII,60,0,29,7,,40,A
366845050,2023-06-30T10:51:40,29.31225,-94.80257,0.0,261.6,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367530790,2023-06-30T10:50:33,29.28448,-94.85681,0.0,74.0,511.0,DR DARK,,WDG3896,37,,20,,,,B
367057260,2023-06-30T10:52:28,29.08555,-95.20498,7.0,16.4,15.0,MARTIN J PELLEGRIN,IMO8891481,WDC6505,31,12,18,7,,31,A
367170010,2023-06-30T10:51:36,29.04488,-95.22467,4.8,200.8,511.0,ST JUDE THADDEUS,,WDD6229,31,12,21,8,,57,A
367751160,2023-06-30T10:52:07,29.31310,-94.80979,0.0,272.0,190.0,CHARLIE C,,WDI9685,31,5,,,,57,A
366884150,2023-06-30T10:51:33,29.30527,-94.81895,0.0,289.9,186.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
368148180,2023-06-30T10:47:44,29.30768,-94.82135,0.0,159.1,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,57,A
366812000,2023-06-30T10:51:48,29.29491,-94.85791,0.1,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
368146810,2023-06-30T10:51:43,29.26288,-94.99288,2.8,34.4,35.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
367690010,2023-06-30T10:49:12,29.27358,-94.98173,0.3,141.9,48.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
366884150,2023-06-30T10:34:33,29.30526,-94.81893,0.0,284.0,186.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
366884150,2023-06-30T10:52:42,29.30527,-94.81893,0.0,300.8,185.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
338245332,2023-06-30T10:52:35,29.28347,-94.85556,0.0,360.0,511.0,RUBAIYAT,IMO0000000,,37,,12,4,,,B
366874110,2023-06-30T10:52:23,29.31229,-94.80427,0.0,289.0,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
366845060,2023-06-30T10:53:25,29.31225,-94.80235,0.0,307.0,511.0,ASHTON T,,WDIJ,90,5,28,7,,60,A
367573410,2023-06-30T10:49:48,29.21077,-95.03805,5.2,56.3,48.0,CHAMPION,,WDG8040,31,0,26,,,57,A
338168501,2023-06-30T10:34:25,29.29423,-94.85711,0.0,233.7,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
367690010,2023-06-30T10:34:54,29.27351,-94.98167,0.1,311.0,45.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
